UID,Response ID,Time Started,Date Submitted,Status,Your birth YEAR (Ex. 1988),Your AVANCE site: ,Sonoma Sites,"P-C Interactions, ECLS-B...9",...10,"P-C Interactions, ECLS-B...11",...12,"P-C Interactions, ECLS-B...13",...14,"P-C Interactions, ECLS-B...15",...16,"P-C Interactions, HOME...17",...18,"P-C Interactions, HOME...19",...20,ECLSB_ALL,Parental Stress_PSOC #1,...23,Parental Stress_PSOC #2,...25,Parental Stress_PSOC #3,...27,Parental Stress_PSOC #5,...29,Parental Stress_PSOC #8,...31,Parental Stress_PSOC #10,...33,Parental Stress_PSOC #13,...35,Parental Stress_PSOC #15,...37,Parental Stress_PSOC #16,...39,Parental Stress_PSOC #17,...41,PSOC_ALL,"P-C Interactions, FIQ SBI1",...44,"P-C Interactions, FIQ SBI2",...46,"P-C Interactions, FIQ SBI3",...48,"P-C Interactions, FIQ SBI4",...50,FIQSB_ALL,"P-C Interactions, FIQ HBI1",...53,"P-C Interactions, FIQ HBI2",...55,"P-C Interactions, FIQ HBI3",...57,"P-C Interactions, FIQ HBI4",...59,"P-C Interactions, FIQ HBI5",...61,"P-C Interactions, FIQ HBI6",...63,"P-C Interactions, FIQ HBI8",...65,"P-C Interactions, FIQ HBI9",...67,"P-C Interactions, FIQ HBI10",...69,"P-C Interactions, FIQ HBI11",...71,"P-C Interactions, FIQ HBI12",...73,"P-C Interactions, FIQ HBI13",...75,FIQHB_ALL,"P-C Interactions, FIQ HSC3",...78,"P-C Interactions, FIQ HSC4",...80,"P-C Interactions, FIQ HSC5",...82,"P-C Interactions, FIQ HSC6",...84,"P-C Interactions, FIQ HSC7",...86,FIQHSC_ALL,Efficacy FES1,...89,Efficacy FES3,...91,Efficacy FES4,...93,Efficacy FES6,...95,FESFAM_ALL,Efficacy FES7,...98,Efficacy FES9,...100,Efficacy FES10,...102,Efficacy FES11,...104,Efficacy FES14,...106,FESADV_ALL,Belonging SCS1,...109,Belonging SCS2,...111,Belonging SCS3,...113,Belonging SCS4,...115,Belonging SCS5,...117,Belonging SCS6,...119,Belonging SCS7,...121,Belonging SCS10,...123,Belonging SCS11,...125,SCS_ALL,Kinder Readiness SPEAK1,...128,Kinder Readiness SPEAK2,...130,Kinder Readiness SPEAK3,...132,Kinder Readiness SPEAK4,...134,Kinder Readiness SPEAK5,...136,Kinder Readiness SPEAK6 - REVERSE,...138,Kinder Readiness SPEAK7 - REVERSE,...140,Kinder Readiness SPEAK9,...142,Kinder Readiness SPEAK10,...144,Kinder Readiness SPEAK11,...146,Kinder Readiness SPEAK12,...148,Kinder Readiness SPEAK13,...150,Kinder Readiness SPEAK13 - REVERSE,...152,Kinder Readiness SPEAK14,...154,Kinder Readiness SPEAK15,...156,SPEAK_ALL
NA,81,2021-04-01T11:21:29Z,2021-04-01T11:21:33Z,Partial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A9689,82,2021-04-01T11:47:53Z,2021-04-01T13:32:24Z,Complete,1981,Sonoma,Via Esperanza 3,Every day,4,1 to 2 times a week,2,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,19,Somewhat Agree,4,Agree,2,Agree,2,Disagree,5,Agree,2,Somewhat Agree,4,Agree,5,Somewhat Disagree,3,Somewhat Agree,4,Somewhat Agree,4,35,N/A,0,N/A,0,N/A,0,Sometimes,2,2,Sometimes,2,Often,3,Sometimes,2,Sometimes,2,Often,3,Often,3,Sometimes,2,Often,3,Often,3,Often,3,Sometimes,2,Often,3,31,N/A,0,Rarely,1,Rarely,1,Rarely,1,Sometimes,2,5,Sometimes,3,Often,4,Often,4,Often,4,15,Never,1,Never,1,Never,1,Never,1,Often,4,8,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Slightly Agree,4,44,"As a toddler, 1 to 3 years",3,"As a baby, 6 to 12 months",4,"As a toddler, 1 to 3 years",3,Disagree,3,Neutral,2,Disagree,1,Agree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Agree,1,Disagree,3,Disagree,3,Agree,1,37
A4817,83,2021-04-01T13:37:48Z,2021-04-01T14:15:05Z,Partial,1992,Sonoma,Via Esperanza 3,3 to 6 times a week,NA,1 to 2 times a week,NA,Every day,NA,Every day,NA,Parents should <strong>usually</strong> allow their children to learn <strong>on their own</strong>,NA,Often,NA,NA,Agree,NA,Disagree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A7521,84,2021-04-02T13:54:20Z,2021-04-02T14:20:49Z,Complete,1989,Sonoma,Via Esperanza 3,3 to 6 times a week,3,3 to 6 times a week,3,3 to 6 times a week,3,3 to 6 times a week,3,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,17,Disagree,2,Disagree,5,Strongly Agree,1,Disagree,5,Somewhat Agree,3,Strongly Agree,6,Strongly Agree,6,Agree,5,Disagree,2,Disagree,2,37,Rarely,1,N/A,0,N/A,0,Rarely,1,2,Often,3,Often,3,Often,3,Always,4,Often,3,Often,3,Often,3,Always,4,Sometimes,2,Often,3,Always,4,Often,3,38,Sometimes,2,Sometimes,2,Sometimes,2,Often,3,Always,4,13,Always,5,Always,5,Always,5,Always,5,20,Always,5,Always,5,Always,5,Always,5,Often,4,24,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Strongly Agree,6,Agree,5,Agree,5,46,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Disagree,3,Strongly Disagree,4,Disagree,1,Agree,3,Agree,1,Disagree,3,Neutral,2,Agree,1,Disagree,3,Disagree,3,Disagree,3,Neutral,2,44
A7161,85,2021-04-02T14:23:00Z,2021-04-02T14:42:33Z,Complete,1983,Sonoma,Via Esperanza 3,1 to 2 times  a week,2,1 to 2 times a week,2,3 to 6 times a week,3,1 to 2 times a week,2,Parents should <strong>always</strong> spend time teaching their children,NA,Often,4,13,Agree,5,Disagree,5,Somewhat Disagree,4,Disagree,5,Agree,2,Somewhat Disagree,3,Agree,5,Somewhat Disagree,3,Somewhat Agree,4,Agree,5,41,N/A,0,N/A,0,N/A,0,N/A,0,0,Often,3,Often,3,Sometimes,2,Often,3,Often,3,Sometimes,2,Rarely,1,Always,4,Often,3,Always,4,Often,3,Often,3,34,N/A,0,Rarely,1,Often,3,Rarely,1,Sometimes,2,7,Always,5,Often,4,Always,5,Always,5,19,Often,4,Always,5,Never,1,Always,5,Seldom,2,17,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Slightly Disagree,4,Disagree,5,Agree,5,Agree,5,Strongly Agree,6,45,"As a toddler, 1 to 3 years",3,"As a baby, 6 to 12 months",4,"As a baby, 6 to 12 months",4,Agree,1,Disagree,3,Disagree,1,Disagree,1,Disagree,3,Agree,1,Disagree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Agree,1,35
A8974,86,2021-04-02T14:43:17Z,2021-04-02T15:03:50Z,Complete,1979,Sonoma,Via Esperanza 3,1 to 2 times  a week,2,Not at all,1,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,16,Disagree,2,Agree,2,Disagree,5,Agree,2,Strongly Agree,1,Strongly Agree,6,Strongly Agree,6,Disagree,2,Strongly Agree,6,Strongly Agree,6,38,Sometimes,2,Often,3,Always,4,Always,4,13,Always,4,Often,3,Always,4,Always,4,Often,3,Often,3,Always,4,Sometimes,2,Always,4,Always,4,Often,3,Sometimes,2,40,Always,4,Often,3,Often,3,Often,3,Often,3,16,Always,5,Always,5,Always,5,Always,5,20,Always,5,Always,5,Always,5,Always,5,Always,5,25,Disagree,5,Disagree,5,Disagree,5,Slightly Agree,3,Strongly Disagree,6,Disagree,5,Agree,5,Strongly Agree,6,Strongly Agree,6,46,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,"As a baby, 6 to 12 months",4,Disagree,3,Strongly Disagree,4,Agree,3,Strongly Agree,4,Agree,1,Agree,1,Strongly Disagree,4,Agree,1,Disagree,3,Disagree,3,Agree,1,Strongly Agree,0,41
A3826,87,2021-04-02T15:06:22Z,2021-04-02T15:28:40Z,Complete,1984,Sonoma,Via Esperanza 3,Not at all,1,Not at all,1,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,NA,Often,4,14,Agree,5,Somewhat Agree,3,Agree,2,Somewhat Disagree,4,Agree,2,Somewhat Disagree,3,Agree,5,Disagree,2,Disagree,2,Somewhat Agree,4,32,N/A,0,N/A,0,N/A,0,Often,3,3,Sometimes,2,Rarely,1,Rarely,1,Sometimes,2,Rarely,1,Rarely,1,Rarely,1,Often,3,Rarely,1,Rarely,1,Sometimes,2,N/A,0,16,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Often,4,Always,5,Sometimes,3,17,Sometimes,3,Always,5,Sometimes,3,Sometimes,3,Sometimes,3,17,Agree,2,Agree,2,Slightly Agree,3,Disagree,5,Disagree,5,Disagree,5,Agree,5,Slightly Agree,4,Disagree,2,33,"As a baby, 6 to 12 months",4,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,Disagree,3,Disagree,3,Disagree,1,Agree,3,Agree,1,Disagree,3,Disagree,3,Neutral,2,Disagree,3,Disagree,3,Disagree,3,Agree,1,42
A4638,88,2021-04-02T15:35:53Z,2021-04-02T15:56:19Z,Complete,1969,Sonoma,Via Esperanza 3,1 to 2 times  a week,2,1 to 2 times a week,2,Every day,4,3 to 6 times a week,3,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,16,Agree,5,Agree,2,Agree,2,Disagree,5,Agree,2,Agree,5,Agree,5,Agree,5,Agree,5,Agree,5,41,N/A,0,N/A,0,N/A,0,Sometimes,2,2,Rarely,1,Often,3,Often,3,Sometimes,2,Often,3,Rarely,1,Sometimes,2,Always,4,Always,4,Rarely,1,Always,4,N/A,0,28,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Always,5,Always,5,Always,5,20,Always,5,Always,5,Always,5,Always,5,Always,5,25,Disagree,5,Agree,2,Disagree,5,Disagree,5,Agree,2,Slightly Agree,3,Agree,5,Agree,5,Agree,5,37,"As a toddler, 1 to 3 years",3,"As a baby, 6 to 12 months",4,"As a toddler, 1 to 3 years",3,Neutral,2,Neutral,2,Neutral,2,Neutral,2,Agree,1,Agree,1,Agree,1,Disagree,3,Disagree,3,Agree,1,Disagree,3,Agree,1,32
A1756,89,2021-04-02T15:58:37Z,2021-04-02T16:16:36Z,Complete,1979,Sonoma,Via Esperanza 3,3 to 6 times a week,3,3 to 6 times a week,3,3 to 6 times a week,3,3 to 6 times a week,3,Parents should <strong>always</strong> spend time teaching their children,NA,Sometimes,3,15,Agree,5,Agree,2,Agree,2,Disagree,5,Agree,2,Agree,5,Agree,5,Disagree,2,Agree,5,Agree,5,38,Rarely,1,Rarely,1,Sometimes,2,Sometimes,2,6,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Rarely,1,Rarely,1,Rarely,1,Always,4,Often,3,Sometimes,2,Sometimes,2,Sometimes,2,24,Sometimes,2,Sometimes,2,Sometimes,2,Often,3,Sometimes,2,11,Sometimes,3,Sometimes,3,Sometimes,3,Often,4,13,Never,1,Never,1,Never,1,Never,1,Sometimes,3,7,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Agree,5,45,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,Disagree,3,Disagree,3,Agree,3,Agree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Agree,1,46
A7582,90,2021-04-02T16:18:01Z,2021-04-02T16:35:48Z,Complete,1985,Sonoma,Via Esperanza 3,1 to 2 times  a week,2,3 to 6 times a week,3,Every day,4,Not at all,1,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,15,Agree,5,Disagree,5,Disagree,5,Disagree,5,Agree,2,Disagree,2,Agree,5,Agree,5,Disagree,2,Agree,5,41,Often,3,Sometimes,2,Often,3,Sometimes,2,10,Always,4,Always,4,Always,4,Sometimes,2,Always,4,Always,4,Sometimes,2,Always,4,Sometimes,2,Always,4,Sometimes,2,Always,4,40,Always,4,Sometimes,2,Sometimes,2,Rarely,1,Always,4,13,Always,5,Sometimes,3,Always,5,Always,5,18,Always,5,Always,5,Always,5,Always,5,Always,5,25,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Disagree,2,Agree,5,42,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,Disagree,3,Disagree,3,Disagree,1,Disagree,1,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,46
A1332,91,2021-04-02T16:37:38Z,2021-04-02T16:52:39Z,Complete,1982,Sonoma,Via Esperanza 3,3 to 6 times a week,3,3 to 6 times a week,3,Every day,4,1 to 2 times a week,2,Parents should <strong>usually</strong> allow their children to learn <strong>on their own</strong>,NA,Always,5,17,Agree,5,Strongly Disagree,6,Disagree,5,Agree,2,Agree,2,Strongly Agree,6,Agree,5,Agree,5,Disagree,2,Strongly Agree,6,44,Often,3,Rarely,1,Rarely,1,Always,4,9,Often,3,Often,3,Always,4,Always,4,Often,3,Always,4,Sometimes,2,Rarely,1,Sometimes,2,Always,4,Often,3,Often,3,36,Always,4,Always,4,Often,3,Always,4,Always,4,19,Often,4,Often,4,Always,5,Always,5,18,Often,4,Often,4,Always,5,Often,4,Always,5,22,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Disagree,2,42,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Agree,1,Disagree,3,Disagree,1,Disagree,1,Agree,1,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Disagree,3,Disagree,3,Disagree,3,47
A8218,92,2021-04-02T16:53:20Z,2021-04-02T17:13:10Z,Complete,1986,Sonoma,Via Esperanza 3,3 to 6 times a week,3,1 to 2 times a week,2,1 to 2 times a week,2,Every day,4,Parents should <strong>always</strong> spend time teaching their children,NA,Sometimes,3,14,Agree,5,Disagree,5,Agree,2,Disagree,5,Agree,2,Agree,5,Agree,5,Agree,5,Disagree,2,Disagree,2,38,N/A,0,Rarely,1,N/A,0,N/A,0,1,Often,3,Often,3,Often,3,Always,4,Often,3,Often,3,Often,3,Often,3,Sometimes,2,Rarely,1,Rarely,1,Often,3,32,Often,3,Rarely,1,Rarely,1,Rarely,1,Rarely,1,7,Often,4,Often,4,Sometimes,3,Often,4,15,Often,4,Never,1,Never,1,Never,1,Never,1,8,Agree,2,Strongly Disagree,6,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Disagree,2,Agree,5,40,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As a toddler, 1 to 3 years",3,Agree,1,Disagree,3,Agree,3,Agree,3,Agree,1,Agree,1,Disagree,3,Agree,1,Disagree,3,Agree,1,Disagree,3,Disagree,3,39
A8628,93,2021-04-02T17:14:33Z,2021-04-02T17:23:00Z,Complete,1986,Sonoma,Via Esperanza 3,1 to 2 times  a week,2,3 to 6 times a week,3,Not at all,1,3 to 6 times a week,3,Parents should <strong>usually</strong> spend time teaching their children,NA,Often,4,13,Somewhat Agree,4,Disagree,5,Disagree,5,Somewhat Agree,3,Agree,2,Somewhat Agree,4,Strongly Agree,6,Disagree,2,Agree,5,Somewhat Disagree,3,39,N/A,0,N/A,0,Rarely,1,Rarely,1,2,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Often,3,Often,3,Sometimes,2,Rarely,1,Sometimes,2,Sometimes,2,25,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Sometimes,3,Sometimes,3,Sometimes,3,Often,4,13,Often,4,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,16,Slightly Disagree,4,Slightly Disagree,4,Disagree,5,Slightly Disagree,4,Slightly Disagree,4,Disagree,5,Slightly Agree,4,Agree,5,Slightly Agree,4,39,"As a toddler, 1 to 3 years",3,"As a toddler, 1 to 3 years",3,"As a baby, 6 to 12 months",4,Neutral,2,Neutral,2,Agree,3,Neutral,2,Agree,1,Agree,1,Agree,1,Agree,1,Disagree,3,Agree,1,Neutral,2,Agree,1,30
A7231,94,2021-04-02T17:33:36Z,2021-04-02T17:50:31Z,Complete,1973,Sonoma,Healdsburg,3 to 6 times a week,3,1 to 2 times a week,2,1 to 2 times a week,2,3 to 6 times a week,3,Parents should <strong>always</strong> spend time teaching their children,NA,Sometimes,3,13,Somewhat Agree,4,Somewhat Agree,3,Agree,2,Somewhat Agree,3,Somewhat Agree,3,Agree,5,Agree,5,Somewhat Agree,4,Somewhat Agree,4,Agree,5,38,N/A,0,Sometimes,2,N/A,0,Rarely,1,3,Sometimes,2,Sometimes,2,Rarely,1,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,2,Rarely,1,Often,3,N/A,0,21,N/A,0,Rarely,1,Sometimes,2,Sometimes,2,Sometimes,2,7,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,12,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Seldom,2,14,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Slightly Disagree,4,Slightly Agree,4,Agree,5,Agree,5,43,"As a baby, 6 to 12 months",4,"As a toddler, 1 to 3 years",3,"In preschool, 3 to 5 years",2,Disagree,3,Agree,1,Agree,3,Disagree,1,Agree,1,Neutral,2,Agree,1,Agree,1,Agree,1,Agree,1,Agree,1,Neutral,2,27
A4359,95,2021-04-02T17:51:27Z,2021-04-02T18:05:41Z,Complete,1991,Sonoma,Healdsburg,3 to 6 times a week,3,Every day,4,Every day,4,Not at all,1,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,17,Agree,5,Disagree,5,Disagree,5,Somewhat Disagree,4,Agree,2,Agree,5,Agree,5,Agree,5,Agree,5,Agree,5,46,N/A,0,N/A,0,N/A,0,N/A,0,0,Often,3,Often,3,Always,4,Always,4,Often,3,Rarely,1,Rarely,1,Always,4,Always,4,Rarely,1,Sometimes,2,N/A,0,30,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Always,5,Always,5,Always,5,20,Always,5,Always,5,Always,5,Always,5,Always,5,25,Agree,2,Agree,2,Slightly Agree,3,Agree,2,Slightly Agree,3,Slightly Disagree,4,Agree,5,Agree,5,Agree,5,31,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,Agree,1,Disagree,3,Agree,3,Agree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Neutral,2,Disagree,3,Neutral,2,Disagree,3,46
A9474,96,2021-04-02T18:12:27Z,2021-04-02T18:29:01Z,Complete,1985,Sonoma,Healdsburg,1 to 2 times  a week,2,1 to 2 times a week,2,Every day,4,Not at all,1,Parents should <strong>always</strong> spend time teaching their children,NA,Often,4,13,Disagree,2,Agree,2,Disagree,5,Disagree,5,Agree,2,Agree,5,Agree,5,Agree,5,Agree,5,Agree,5,41,N/A,0,N/A,0,N/A,0,Often,3,3,Often,3,Often,3,Often,3,Often,3,Often,3,Often,3,Often,3,Often,3,Often,3,Rarely,1,Always,4,N/A,0,32,Often,3,Rarely,1,Rarely,1,Rarely,1,Rarely,1,7,Often,4,Often,4,Often,4,Often,4,16,Seldom,2,Often,4,Often,4,Often,4,Often,4,18,Agree,2,Agree,2,Agree,2,Agree,2,Slightly Agree,3,Slightly Agree,3,Disagree,2,Agree,5,Agree,5,26,"As a toddler, 1 to 3 years",3,"As a toddler, 1 to 3 years",3,"As a toddler, 1 to 3 years",3,Neutral,2,Neutral,2,Neutral,2,Neutral,2,Agree,1,Disagree,3,Disagree,3,Neutral,2,Disagree,3,Neutral,2,Neutral,2,Neutral,2,35
A1541,97,2021-04-12T14:05:27Z,2021-04-12T14:27:46Z,Complete,1994,Sonoma,McDowell,Every day,4,Not at all,1,Every day,4,1 to 2 times a week,2,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,16,Somewhat Agree,4,Disagree,5,Disagree,5,Agree,2,Agree,2,Agree,5,Somewhat Agree,4,Agree,5,Disagree,2,Agree,5,39,N/A,0,Sometimes,2,N/A,0,Rarely,1,3,Always,4,Often,3,Always,4,Always,4,Always,4,Rarely,1,Sometimes,2,Often,3,Rarely,1,Often,3,Rarely,1,N/A,0,30,N/A,0,Always,4,Rarely,1,Always,4,Always,4,13,Always,5,Often,4,Always,5,Often,4,18,Always,5,Often,4,Always,5,Always,5,Often,4,23,Slightly Agree,3,Slightly Disagree,4,Disagree,5,Disagree,5,Disagree,5,Slightly Disagree,4,Slightly Agree,4,Agree,5,Agree,5,40,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,Neutral,2,Disagree,3,Disagree,1,Strongly Agree,4,Agree,1,Disagree,3,Agree,1,Neutral,2,Agree,1,Disagree,3,Disagree,3,Agree,1,39
A5989,98,2021-04-13T12:05:16Z,2021-04-13T12:06:25Z,Partial,1990,Sonoma,McDowell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A7266,99,2021-04-13T21:05:24Z,2021-04-13T21:06:03Z,Partial,1990,Sonoma,Via Esperanza I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A7266,100,2021-04-13T21:06:15Z,2021-04-13T21:21:44Z,Complete,1990,Sonoma,Via Esperanza I,Every day,4,3 to 6 times a week,3,Every day,4,Not at all,1,Parents should <strong>usually</strong> spend time teaching their children,NA,Always,5,17,Somewhat Disagree,3,Somewhat Disagree,4,Strongly Disagree,6,Strongly Disagree,6,Agree,2,Agree,5,Strongly Disagree,1,Somewhat Disagree,3,Agree,5,Agree,5,40,N/A,0,N/A,0,N/A,0,N/A,0,0,Always,4,Always,4,Always,4,Always,4,Always,4,Sometimes,2,Rarely,1,Always,4,Rarely,1,Rarely,1,Always,4,N/A,0,33,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Always,5,Always,5,Always,5,20,Always,5,Always,5,Always,5,Always,5,Often,4,24,Agree,2,Strongly Agree,1,Strongly Agree,1,Slightly Agree,3,Strongly Agree,1,Slightly Agree,3,Agree,5,Strongly Agree,6,Strongly Agree,6,28,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Agree,0,Strongly Disagree,4,Strongly Agree,4,Strongly Disagree,0,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Agree,1,Strongly Disagree,4,Agree,1,49
A9842,101,2021-04-13T21:43:29Z,2021-04-13T22:02:07Z,Complete,1990,Sonoma,Via Esperanza I,3 to 6 times a week,3,Every day,4,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,20,Agree,5,Disagree,5,Somewhat Agree,3,Somewhat Agree,3,Somewhat Agree,3,Agree,5,Agree,5,Disagree,2,Disagree,2,Agree,5,38,N/A,0,N/A,0,N/A,0,N/A,0,0,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Rarely,1,Always,4,Rarely,1,Rarely,1,Always,4,N/A,0,35,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Often,4,Always,5,Always,5,Often,4,18,Often,4,Always,5,Always,5,Always,5,Always,5,24,Agree,2,Slightly Disagree,4,Slightly Agree,3,Slightly Agree,3,Disagree,5,Disagree,5,Agree,5,Disagree,2,Agree,5,34,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Disagree,3,Disagree,3,Disagree,1,Agree,3,Neutral,2,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,48
